,Unnamed: 0,Price,Address,Bedrooms,Bathrooms,Sqft,ZipCode,State,City,Latitude,Longitude,County
1242,1242,426000.0,"5314 W Scout Plane Lane, 394, South Jordan,...",3.0,2.5,1416.0,,,,,,Unknown
1243,1243,780000.0,"551 E Farmer Alumni Dr, Salt Lake City, UT 84106",4.0,3.5,2902.0,84106.0,UT,Salt Lake City,,,Salt Lake County
1244,1244,699000.0,"2533 Elm Avenue, Salt Lake City, UT 84109",3.0,1.75,1995.0,84109.0,UT,Salt Lake City,40.724696,-111.81798763395699,Salt Lake County
1245,1245,469000.0,"3365 S Rulon Dr, Magna, UT 84074",4.0,2.0,2052.0,84074.0,UT,Magna,,,Salt Lake County
1246,1246,1100000.0,"13269 Cherry Crest Dr, Draper, UT 84020",6.0,4.0,4387.0,84020.0,UT,Draper,40.5099787,-111.8811575,Salt Lake County
1247,1247,715000.0,"9732 South Iron Gate Road, West Jordan, UT...",3.0,2.0,4107.0,,,,,,Unknown
1248,1248,1240000.0,"13268 S Aintree Ave, Draper, UT 84020",6.0,5.0,5596.0,84020.0,UT,Draper,40.5116356,-111.8580776,Salt Lake County
1249,1249,384900.0,"9383 N Vernham Lane, Eagle Mountain, UT 840...",3.0,2.5,1876.0,,,,40.3815756,-111.9607117,Unknown
1250,1250,789000.0,"1096 S Meadow Walk Dr, Heber City, UT 84032",4.0,3.5,2800.0,84032.0,UT,Heber City,40.4920965,-111.4214232,Wasatch County
1251,1251,1.0,"Orem, Orem, UT 84057",1.0,1.0,300.0,84057.0,UT,Orem,40.313164412702726,-111.70262198412887,Utah County
1252,1252,530000.0,"2359 E 1120 S, Spanish Fork, UT 84660",5.0,3.5,2210.0,84660.0,UT,Spanish Fork,,,Utah County
1253,1253,825000.0,"14774 S Briar Park Road, Herriman, UT 84096",6.0,4.0,3842.0,84096.0,UT,Herriman,40.4823712,-112.0186754,Salt Lake County
1254,1254,420000.0,"6945 W Bonnie Arlene Dr, West Valley City, UT...",4.0,2.0,1964.0,,,,,,Unknown
1255,1255,299000.0,"1462 N 1250 W, Orem, UT 84057",3.0,2.5,1100.0,84057.0,UT,Orem,40.3237225,-111.7262425,Utah County
1256,1256,499999.0,"1230 W Brandonwood Drive, Murray, UT 84123",4.0,3.0,2100.0,84123.0,UT,Murray,40.6523011,-111.9284344,Salt Lake County
1257,1257,439900.0,"605 E 700 N, Pleasant Grove, UT 84062",3.0,2.0,1626.0,84062.0,UT,Pleasant Grove,40.3711253,-111.7305448,Utah County
1258,1258,1399000.0,"2031 W Taylor View Drive, South Jordan, UT...",5.0,4.0,5094.0,,,,40.5709831,-111.9473308,Unknown
1259,1259,110000.0,"4589 Montde Grande Dr., Taylorsville, UT 84123",2.0,2.0,1000.0,84123.0,UT,Taylorsville,,,Salt Lake County
1260,1260,831250.0,"328 N Center St., Salt Lake City, UT 84103",3.0,2.5,1806.0,84103.0,UT,Salt Lake City,40.7771296,-111.8598298,Salt Lake County
1261,1261,1190000.0,"2028 S Roan Ave., Saratoga Springs, UT 84...",6.0,4.5,5246.0,,,,,,Unknown
1262,1262,500000.0,"4915 S 4380 W, Kearns, UT 84118",4.0,3.0,2549.0,84118.0,UT,Kearns,,,Salt Lake County
1263,1263,795000.0,"14892 S Mossley Bend Dr, Herriman, UT 84096",5.0,4.0,3930.0,84096.0,UT,Herriman,40.4805592,-112.0079286,Salt Lake County
1264,1264,450000.0,"68 East Settler Road, Saratoga Springs, UT 84...",3.0,3.0,1857.0,,,,,,Unknown
1265,1265,495000.0,"481 E 90 N, Orem, UT 84097",4.0,2.5,2788.0,84097.0,UT,Orem,40.2985283,-111.6846457,Utah County
1266,1266,520000.0,"3748 S Fenton Cv, South Salt Lake, UT 84115",3.0,3.0,1205.0,84115.0,UT,South Salt Lake,,,Salt Lake County
1267,1267,420000.0,"179 South Tamarak Circle, Lehi, UT 84043",3.0,2.5,1720.0,84043.0,UT,Lehi,40.3858373,-111.8859938,Utah County
1268,1268,2000000.0,"1046 Foothill Drive, Salt Lake City, UT 84108",4.0,4.0,4410.0,84108.0,UT,Salt Lake City,40.7465074,-111.83210468478507,Salt Lake County
1269,1269,119000.0,"769 W Big Mountain Dr, Taylorsville, UT 84123",3.0,2.0,1650.0,84123.0,UT,Taylorsville,,,Salt Lake County
1270,1270,849000.0,"5818 Sunny Stone Cir, South Jordan, UT 84009",5.0,3.5,3300.0,84009.0,UT,South Jordan,40.5382139,-112.0291598,Salt Lake County
1271,1271,364000.0,"1393 Stone Meadow Dr, West Jordan, UT 84088",2.0,2.0,1098.0,84088.0,UT,West Jordan,40.5900961,-111.9316348,Salt Lake County
1272,1272,774900.0,"14718 S Springtime Rd, Draper, UT 84020",4.0,2.5,3152.0,84020.0,UT,Draper,40.4832614,-111.82587,Salt Lake County
1273,1273,480000.0,"609 E Wyngate Pointe Ln, Draper, UT 84020",3.0,2.5,2495.0,84020.0,UT,Draper,40.5401612,-111.8753339,Salt Lake County
1274,1274,280000.0,"2622 South West Temple, Salt Lake City, UT 84115",1.0,1.0,780.0,84115.0,UT,Salt Lake City,40.7437283,-111.8939345,Salt Lake County
1275,1275,70000.0,"3482 Westcrest Rd, West Valley City, UT 84120",2.0,2.0,938.0,84120.0,UT,West Valley City,40.7026592,-111.9930003,Salt Lake County
1276,1276,299900.0,"4842 S Highland Cir, Holladay, UT 84117",2.0,1.0,908.0,84117.0,UT,Holladay,,,Salt Lake County
1277,1277,599900.0,"5246 W Lowe Peak Dr, Riverton, UT 84096",5.0,3.0,2505.0,84096.0,UT,Riverton,40.4947101,-112.014421,Salt Lake County
1278,1278,499990.0,"455 S 1300 E, Pleasant Grove, UT 84062",3.0,2.0,1946.0,84062.0,UT,Pleasant Grove,40.3620126,-111.7096649,Utah County
1279,1279,450000.0,"6185 Graceland Way, West Jordan, UT 84081",6.0,2.0,1964.0,84081.0,UT,West Jordan,,,Salt Lake County
1280,1280,429000.0,"810 E Shady Creek Pl, Salt Lake City, UT 84106",3.0,3.0,1792.0,84106.0,UT,Salt Lake City,,,Salt Lake County
1281,1281,530000.0,"504 West 10 North, Orem, UT 84057",5.0,2.5,3182.0,84057.0,UT,Orem,40.297322,-111.706974,Utah County
1282,1282,93000.0,"3267 S Eastcrest Dr, 142, West Valley City, UT 84...",3.0,2.0,988.0,,,,,,Unknown
1283,1283,551000.0,"10324 N Bayhill Drive, Cedar Hills, UT 84062",4.0,3.0,1934.0,84062.0,UT,Cedar Hills,40.4193792,-111.7505481,Utah County
1284,1284,640000.0,"1128 N Coachman Ln, Spanish Fork, UT 84660",6.0,3.0,3636.0,84660.0,UT,Spanish Fork,40.120508,-111.6207869,Utah County
1285,1285,480000.0,"508 S 1170 W City, Spanish Fork, UT 84660",4.0,2.0,2193.0,84660.0,UT,Spanish Fork,,,Utah County
1286,1286,750000.0,"4386 South 2490 East, Holladay, UT 84124",3.0,2.0,2844.0,84124.0,UT,Holladay,40.6763841,-111.8199646,Salt Lake County
1287,1287,64900.0,"755 W Little Mattherhorn Dr, Trl #316, Taylorsville...",2.0,2.0,90.0,,,,,,Unknown
1288,1288,875000.0,"289 E Summer Leaf Dr, Draper, UT 84020",5.0,4.0,3238.0,84020.0,UT,Draper,40.4792145,-111.8837032,Salt Lake County
1289,1289,650000.0,"11823 S Doves Landing Dr., Riverton, UT 84065",5.0,3.5,3210.0,84065.0,UT,Riverton,,,Salt Lake County
1290,1290,473000.0,"484 W 350 South, A, Springville, UT 84663",2.0,2.0,1549.0,84663.0,UT,Springville,40.1618682,-111.6201328,Utah County
1291,1291,810000.0,"645 South Falkirk Road, Heber City, UT 84032",7.0,3.5,3562.0,84032.0,UT,Heber City,,,Wasatch County
1292,1292,549900.0,"4921 East Breezy Patch Road, Eagle Mountain, U...",5.0,3.5,2733.0,,,,40.3489465,-111.9519917,Unknown
1293,1293,459900.0,"3342 S Oquirlane St, Magna, UT 84044",4.0,2.0,1968.0,84044.0,UT,Magna,40.6976857,-112.0880149,Salt Lake County
1294,1294,669900.0,"1582 W Heather Grove Lane, South Jordan, UT...",3.0,3.0,3404.0,,,,,,Unknown
1295,1295,525000.0,"7099 S Aerie Hill Dr, West Jordan, UT 84084",5.0,3.0,2734.0,84084.0,UT,West Jordan,40.6183653,-112.0118204,Salt Lake County
1296,1296,550000.0,"4454 S Kelmscott Ln, #a, Millcreek, UT 84124",4.0,4.0,2430.0,84124.0,UT,Millcreek,,,Salt Lake County
1297,1297,1399000.0,"2031 W Taylor View Drive, South Jordan, UT...",5.0,4.0,5094.0,,,,40.5709831,-111.9473308,Unknown
1298,1298,680000.0,"1340 S Roberta St, Salt Lake City, UT 84115",4.0,2.0,1950.0,84115.0,UT,Salt Lake City,40.7334416,-111.8844134,Salt Lake County
1299,1299,599000.0,"7650 Casa Verde Street, Midvale, UT 84047",5.0,2.0,2292.0,84047.0,UT,Midvale,40.6139242,-111.8667635,Salt Lake County
1300,1300,1100000.0,"13336 S Lake Forest Dr, Draper, UT 84020",4.0,2.5,4294.0,84020.0,UT,Draper,,,Salt Lake County
1301,1301,550000.0,"4632 W Oyster Shell Rd, South Jordan, UT 84009",4.0,2.75,2629.0,84009.0,UT,South Jordan,,,Salt Lake County
1302,1302,330000.0,"2747 S Center Brook Dr, West Valley City, UT 84...",2.0,1.5,1666.0,,,,,,Unknown
1303,1303,2999900.0,"4375 Stone Creek Lane, Provo, UT 84604",7.0,5.0,12215.0,84604.0,UT,Provo,40.2907242,-111.6629879,Utah County
1304,1304,475000.0,"4107 South Montego Drive, Saratoga Springs,...",3.0,2.5,2353.0,,,,40.2880274,-111.8775693,Unknown
1305,1305,1399900.0,"3580 E 1200 S, Heber City, UT 84032",6.0,4.0,4122.0,84032.0,UT,Heber City,40.4927654,-111.4131486,Wasatch County
1306,1306,369900.0,"1009 S Cheyenne St, Salt Lake City, UT 84104",4.0,1.0,1424.0,84104.0,UT,Salt Lake City,40.7385857,-111.9342503,Salt Lake County
1307,1307,585000.0,"6308 W 7900 S, West Jordan, UT 84081",3.0,2.0,2816.0,84081.0,UT,West Jordan,40.6077229,-111.9305139,Salt Lake County
1308,1308,979900.0,"975 W Union Bench Drive, Mapleton, UT 846...",6.0,4.0,6024.0,,,,,,Unknown
1309,1309,694900.0,"837 East 750 South Street, Springville, UT 8...",6.0,3.5,3885.0,,,,,,Unknown
1310,1310,3799000.0,"12799 Hickory Ridge Lane, Draper, UT 84020",6.0,5.0,10450.0,84020.0,UT,Draper,40.5185637,-111.8373331,Salt Lake County
1311,1311,635000.0,"13214 S Rose Canyon Rd, Herriman, UT 84096",4.0,1.75,2160.0,84096.0,UT,Herriman,40.5104529,-112.043502,Salt Lake County
1312,1312,699900.0,"435 Aspen Drive, 7, Park City, UT 84098",3.0,2.5,2197.0,84098.0,UT,Park City,,,Summit County
1313,1313,589900.0,"3188 W Rachelle Dr, West Jordan, UT 84084",6.0,3.0,2620.0,84084.0,UT,West Jordan,,,Salt Lake County
1314,1314,747210.0,"2759 N Desert Forest Ln, Lehi, UT 84043",5.0,3.5,3737.0,84043.0,UT,Lehi,40.4239391,-111.8981661,Utah County
1315,1315,478000.0,"431 E 90 N, Orem, UT 84097",3.0,2.5,2774.0,84097.0,UT,Orem,40.2985283,-111.6846457,Utah County
1316,1316,939000.0,"3395 South Stonehill Lane, Salt Lake City, UT...",5.0,4.0,3871.0,,,,,,Unknown
1317,1317,359000.0,"48 West 300 South, 1404n, Salt Lake City, U...",1.0,1.5,926.0,,,,,,Unknown
1318,1318,329000.0,"5321 South 580 East, E, Salt Lake City, UT 84107",2.0,2.0,1450.0,84107.0,UT,Salt Lake City,,,Salt Lake County
1319,1319,279000.0,"2728 South 3600 West, 12, West Valley City, UT...",2.0,1.0,800.0,,,,40.6727109,-111.9770447,Unknown
1320,1320,900000.0,"857 Park School Road, Draper, UT 84020",8.0,3.75,4026.0,84020.0,UT,Draper,40.4939375,-111.8681269,Salt Lake County
1321,1321,475000.0,"3738 S Rhinestone Cir, Magna, UT 84044",5.0,1.75,1884.0,84044.0,UT,Magna,,,Salt Lake County
1322,1322,675000.0,"3000 W Holdershill Ln, Taylorsville, UT 84129",5.0,3.5,4098.0,84129.0,UT,Taylorsville,40.6570527,-111.96527,Salt Lake County
1323,1323,615000.0,"257 N 1630 W, Pleasant Grove, UT 84062",5.0,3.0,2742.0,84062.0,UT,Pleasant Grove,40.3663465,-111.7638461,Utah County
1324,1324,860000.0,"14007 S. Overwatch Dr, Herriman, UT 84096",4.0,2.5,3574.0,84096.0,UT,Herriman,,,Salt Lake County
1325,1325,535000.0,"646 West 1360 North, Orem, UT 84057",5.0,2.75,2684.0,84057.0,UT,Orem,40.3223221,-111.7046805,Utah County
1326,1326,409000.0,"4851 West Timber Run Drive, Riverton, UT 84096",4.0,2.5,1822.0,84096.0,UT,Riverton,40.5185492,-112.0071183,Salt Lake County
1327,1327,999000.0,"908 E. Riparian Dr., Sandy, UT 84093",5.0,5.0,4681.0,84093.0,UT,Sandy,,,Salt Lake County
1328,1328,789000.0,"274 W Red Pine Dr, Saratoga Springs, UT 84...",6.0,3.5,4378.0,,,,,,Unknown
1329,1329,638400.0,"4811 W Sunny Vista Ln, West Jordan, UT 84081",7.0,2.75,2920.0,84081.0,UT,West Jordan,,,Salt Lake County
1330,1330,809900.0,"12882 S Berlynn Dr, Riverton, UT 84065",6.0,4.5,3698.0,84065.0,UT,Riverton,,,Salt Lake County
1331,1331,369500.0,"2244 N Canyon Rd, 109, Provo, UT 84604",2.0,2.0,1111.0,84604.0,UT,Provo,,,Utah County
1332,1332,899900.0,"1874 W Oakridge Drive, Lehi, UT 84043",3.0,2.5,3962.0,84043.0,UT,Lehi,40.4545983,-111.8795433,Utah County
1333,1333,624900.0,"1900 Crescent Dr, Mapleton, UT 84664",6.0,4.0,4043.0,84664.0,UT,Mapleton,,,Utah County
1334,1334,65000.0,"3006 Heritage Drive, West Valley City, UT 84...",3.0,1.5,900.0,,,,,,Unknown
1335,1335,649900.0,"1963 W Crescent Dr, Mapleton, UT 84664",6.0,4.0,4043.0,84664.0,UT,Mapleton,,,Utah County
1336,1336,1075000.0,"45 North 1400 East, Pleasant Grove, UT 840...",4.0,2.5,4640.0,,,,,,Unknown
1337,1337,560000.0,"214 N 2420 W, Provo, UT 84601",5.0,2.0,2806.0,84601.0,UT,Provo,40.239655,-111.701156,Utah County
1338,1338,595000.0,"1709 S Mountain View Rd, Springville, UT 84663",3.0,2.0,2472.0,84663.0,UT,Springville,,,Utah County
1339,1339,110000.0,"155 S 1200 W, Lot # 101, Orem, UT 84058",3.0,1.5,960.0,84058.0,UT,Orem,,,Utah County
1340,1340,350000.0,"1212 Waterside Cv, #31, Cottonwood Heights, UT...",2.0,2.0,977.0,,,,,,Unknown
1341,1341,499900.0,"2140 W Espadrille Cir, Taylorsville, UT 84129",4.0,2.75,2612.0,84129.0,UT,Taylorsville,40.6571304,-111.9464948,Salt Lake County
1342,1342,413000.0,"276 N 680 E, Vineyard, UT 84059",3.0,2.5,1894.0,84059.0,UT,Vineyard,40.3021769,-111.7370012,Utah County
1343,1343,674900.0,"1219 E. Kensington Ave., Salt Lake City, UT 84105",5.0,3.0,2494.0,84105.0,UT,Salt Lake City,40.7359907,-111.863901,Salt Lake County
1344,1344,465000.0,"401 S 900 E, Provo, UT 84606",3.0,2.0,1742.0,84606.0,UT,Provo,40.23156,-111.642801,Utah County
1345,1345,749500.0,"1142 E Equinox Park Ct, Millcreek, UT 84106",3.0,2.5,1968.0,84106.0,UT,Millcreek,,,Salt Lake County
1346,1346,575000.0,"1281 Warrens Field Way, Francis, UT 84036",4.0,3.0,2407.0,84036.0,UT,Francis,,,Summit County
1347,1347,750000.0,"1985 S 500 E, Heber City, UT 84032",5.0,3.5,2955.0,84032.0,UT,Heber City,40.5036207,-111.4048445,Wasatch County
1348,1348,640000.0,"9480 S Indian Ridge Dr, Sandy, UT 84092",4.0,3.0,2560.0,84092.0,UT,Sandy,,,Salt Lake County
1349,1349,359900.0,"4995 S 4620 West, Salt Lake City, UT 84118",3.0,2.0,1176.0,84118.0,UT,Salt Lake City,,,Salt Lake County
1350,1350,535000.0,"552 E Driggs Ave, Salt Lake City, UT 84106",4.0,2.0,1528.0,84106.0,UT,Salt Lake City,40.7191838,-111.855163,Salt Lake County
1351,1351,525000.0,"625 Downing Street, Midvale, UT 84047",4.0,4.0,2689.0,84047.0,UT,Midvale,40.6233237,-111.8732054,Salt Lake County
1352,1352,325000.0,"278 New Century Lane, Salt Lake City, UT 84115",3.0,2.0,1345.0,84115.0,UT,Salt Lake City,,,Salt Lake County
1353,1353,355000.0,"4983 S Eastridge Ln, #197, Murray, UT 84117",2.0,1.75,1144.0,84117.0,UT,Murray,,,Salt Lake County
1354,1354,982000.0,"1475 S 1500 E, Salt Lake City, UT 84105",3.0,1.75,2336.0,84105.0,UT,Salt Lake City,40.73758535,-111.84767023912949,Salt Lake County
1355,1355,829000.0,"4 Oberland Ct, Midway, UT 84049",3.0,2.0,2230.0,84049.0,UT,Midway,40.531917,-111.4723452,Wasatch County
1356,1356,550000.0,"425 W 1680 S, Orem, UT 84058",4.0,3.0,3000.0,84058.0,UT,Orem,40.2665934,-111.7047284,Utah County
1357,1357,480000.0,"139 W Parramatta Lane, South Salt Lake, UT 841...",4.0,3.5,2037.0,,,,,,Unknown
1358,1358,859900.0,"858 South 550 East, Heber City, UT 84032",4.0,2.5,3105.0,84032.0,UT,Heber City,,,Wasatch County
1359,1359,549900.0,"5401 N Orville St, Eagle Mountain, UT 84005",3.0,2.5,2976.0,84005.0,UT,Eagle Mountain,40.3240878,-112.0175324,Utah County
1360,1360,689000.0,"7889 North Bristlecone Road, Eagle Mountain, U...",4.0,2.5,3854.0,,,,,,Unknown
1361,1361,534000.0,"8703 N Riviera Aly, Eagle Mountain, UT 84005",4.0,3.5,2628.0,84005.0,UT,Eagle Mountain,,,Utah County
1362,1362,535000.0,"902 N 600 E, Springville, UT 84663",5.0,3.0,2484.0,84663.0,UT,Springville,40.1738969,-111.599621,Utah County
1363,1363,1649000.0,"553 North Bald Mountain Drive, Alpine, UT 84004",7.0,3.75,5500.0,84004.0,UT,Alpine,40.457574,-111.753119,Utah County
1364,1364,585000.0,"8383 Hill Haven Ln., (1575 E-seller Finance!),...",6.0,2.5,2750.0,,,,,,Unknown
1365,1365,850000.0,"14650 Majestic Oaks Ln, Herriman, UT 84096",3.0,2.0,2554.0,84096.0,UT,Herriman,,,Salt Lake County
1366,1366,635000.0,"775 E Sunset Ponds Drive, Draper, UT 84020",4.0,2.75,2794.0,84020.0,UT,Draper,40.5372707,-111.8700345,Salt Lake County
1367,1367,789900.0,"6313 S Alpen Light Rd, West Valley City, UT 84...",4.0,2.5,3450.0,,,,,,Unknown
1368,1368,435000.0,"3716 Brandy Buck, Taylorsville, UT 84129",5.0,2.0,2250.0,84129.0,UT,Taylorsville,40.6461781,-111.9796201,Salt Lake County
1369,1369,35000.0,"1577 Indian Summer Drive, Salt Lake City, UT...",2.0,2.0,966.0,,,,40.774323,-111.9364302,Unknown
1370,1370,2195000.0,"1897 Stag Ridge Dr, Draper, UT 84020",6.0,5.0,8075.0,84020.0,UT,Draper,,,Salt Lake County
1371,1371,540000.0,"5649 S Capri Dr, Murray, UT 84123",3.0,1.5,1363.0,84123.0,UT,Murray,,,Salt Lake County
1372,1372,725000.0,"10334 Chenago Ln, South Jordan, UT 84009",5.0,4.0,3305.0,84009.0,UT,South Jordan,,,Salt Lake County
1373,1373,499999.0,"4714 West Liberation Drive, Herriman, UT 840...",3.0,2.5,2106.0,,,,40.5252103,-112.00273,Unknown
1374,1374,535000.0,"7942 South 450 East, Sandy, UT 84070",3.0,2.0,1849.0,84070.0,UT,Sandy,40.5916644,-111.8782446,Salt Lake County
1375,1375,634900.0,"159 S. Dooley Ct., Salt Lake City, UT 84102",3.0,2.0,2338.0,84102.0,UT,Salt Lake City,40.7651668,-111.8670649,Salt Lake County
1376,1376,760000.0,"1695 Ensign Place, Cottonwood Heights, UT...",3.0,3.0,3230.0,,,,40.6187013,-111.845115,Unknown
1377,1377,1750000.0,"3373 W Jazz View Ct, Bluffdale, UT 84065",6.0,4.5,5644.0,84065.0,UT,Bluffdale,,,Salt Lake County
1378,1378,549000.0,"2546 Evening Dove Circle, West Valley City,...",6.0,2.0,2200.0,,,,40.6984019,-111.9547967,Unknown
1379,1379,650000.0,"6717 Poison Oak Drive, West Jordan, UT 84081",6.0,3.5,3788.0,84081.0,UT,West Jordan,,,Salt Lake County
1380,1380,369900.0,"5268 Gravenstein Park, Salt Lake City, UT 84123",3.0,2.5,1326.0,84123.0,UT,Salt Lake City,,,Salt Lake County
1381,1381,439900.0,"5654 Pelican Ridge Lane, West Valley City, UT 84...",3.0,2.5,2100.0,,,,,,Unknown
1382,1382,645000.0,"6781 South 2485 East, Cottonwood Heights, UT...",4.0,2.5,2352.0,,,,40.627978,-111.82015586411512,Unknown
1383,1383,1399000.0,"2031 W Taylor View Drive, South Jordan, UT...",5.0,4.0,5094.0,,,,40.5709831,-111.9473308,Unknown
1384,1384,1220000.0,"2566 Water Wheel Court, Heber City, UT 84032",4.0,3.5,4622.0,84032.0,UT,Heber City,,,Wasatch County
1385,1385,999950.0,"2586 Water Wheel Court, Heber City, UT 84032",4.0,3.0,4290.0,84032.0,UT,Heber City,,,Wasatch County
1386,1386,569000.0,"345 W 400 N, Salt Lake City, UT 84103",3.0,2.5,2221.0,84103.0,UT,Salt Lake City,40.7784203,-111.8914006,Salt Lake County
1387,1387,569000.0,"6308 W Lake Ave, South Jordan, UT 84009",2.0,2.0,2699.0,84009.0,UT,South Jordan,40.5413795,-112.0427893,Salt Lake County
1388,1388,409000.0,"4515 W 5295 St, Kearns, UT 84118",4.0,1.75,2004.0,84118.0,UT,Kearns,,,Salt Lake County
1389,1389,825000.0,"9575 South 3770 West, South Jordan, UT 84009",6.0,3.5,3885.0,84009.0,UT,South Jordan,40.5784211,-111.9806448,Salt Lake County
1390,1390,465000.0,"135 East Backhand Lane, Lehi, UT 84043",3.0,3.0,2070.0,84043.0,UT,Lehi,40.431329,-111.8463252,Utah County
1391,1391,899900.0,"10933 S 3420 W, South Jordan, UT 84095",6.0,3.5,4195.0,84095.0,UT,South Jordan,,,Salt Lake County
1392,1392,460000.0,"592 E 1100 N, Pleasant Grove, UT 84062",4.0,2.5,2300.0,84062.0,UT,Pleasant Grove,40.3754956,-111.7357353,Utah County
1393,1393,569000.0,"9384 S Sneddon, Sandy, UT 84070",6.0,2.5,3120.0,84070.0,UT,Sandy,40.5829002,-111.87859,Salt Lake County
1394,1394,369900.0,"541 Bright Court, Salt Lake City, UT 84116",4.0,3.0,1822.0,84116.0,UT,Salt Lake City,40.7807894,-111.9112823,Salt Lake County
1395,1395,330000.0,"2395 W 500 S, Unit 3, Springville, UT 84663",3.0,2.0,1345.0,84663.0,UT,Springville,,,Utah County
1396,1396,799995.0,"Duplex 737 E Jepson Ave, Salt Lake City, UT 84106",7.0,3.0,3785.0,84106.0,UT,Salt Lake City,,,Salt Lake County
1397,1397,465000.0,"509 S. 400 W., Lindon, UT 84043",3.0,2.5,1945.0,84043.0,UT,Lindon,40.3362301,-111.7249549,Utah County
1398,1398,546293.0,"5153 N Willow Tree Rd., C418, Eagle Mountain,...",4.0,2.5,3585.0,,,,,,Unknown
1399,1399,1160000.0,"4552 W Windsor Cir, Cedar Hills, UT 84062",5.0,3.5,4476.0,84062.0,UT,Cedar Hills,40.409638,-111.766185,Utah County
1400,1400,215000.0,"3673 S 2200 W, #17, West Valley City, UT 84...",1.0,1.0,661.0,,,,,,Unknown
1401,1401,395000.0,"1454 S 1200 W, Salt Lake City, UT 84104",4.0,2.0,1600.0,84104.0,UT,Salt Lake City,40.742315,-111.9258833,Salt Lake County
1402,1402,70000.0,"2868 S 2500 W, 197, West Valley City, UT 84...",3.0,2.0,898.0,,,,,,Unknown
1403,1403,62000.0,"4729 Yucca Drive, 310, Taylorsville, UT 84123",3.0,1.5,800.0,84123.0,UT,Taylorsville,,,Salt Lake County
1404,1404,105000.0,"8400 S 4000 W, 38, West Jordan, UT 84088",3.0,2.0,985.0,84088.0,UT,West Jordan,,,Salt Lake County
1405,1405,67500.0,"138 Gardena Avenue, South Salt Lake, UT 841...",2.0,1.0,1000.0,,,,,,Unknown
1406,1406,500000.0,"1305 S 1410 E, Provo, UT 84606",4.0,4.0,2348.0,84606.0,UT,Provo,40.218778,-111.6341177,Utah County
1407,1407,900000.0,"633 E Rockwell Vista, Draper, UT 84020",5.0,4.0,3090.0,84020.0,UT,Draper,40.4938947,-111.8722985,Salt Lake County
1408,1408,120000.0,"1236 W Chickadee St, #66, Salt Lake City, UT...",4.0,2.0,1344.0,,,,,,Unknown
1409,1409,567901.0,"531 E Lintel Rd, C418, Eagle Mountain, UT 840...",4.0,2.5,3429.0,,,,,,Unknown
1410,1410,518000.0,"514 South 900 West, American Fork, UT 84003",4.0,3.0,2240.0,84003.0,UT,American Fork,,,Utah County
1411,1411,542030.0,"5131 Willow Tree Rd, C418, Eagle Mountain,...",4.0,2.5,3429.0,,,,,,Unknown
1412,1412,629000.0,"7623 S Cambria Cir, Salt Lake City, UT 84121",4.0,2.0,1857.0,84121.0,UT,Salt Lake City,,,Salt Lake County
1413,1413,535000.0,"142 South 1200 East, Salt Lake City, UT 84102",2.0,1.0,933.0,84102.0,UT,Salt Lake City,40.766087049999996,-111.85713218327543,Salt Lake County
1414,1414,,,,,,,,,34.220389,70.3800314,Unknown
1415,1415,68000.0,"4241 W 3125 St, 79, West Valley City, UT 84...",3.0,1.0,825.0,,,,,,Unknown
1416,1416,935000.0,"6368 W Antelope Flat Way, Herriman, UT 84096",6.0,3.0,3983.0,84096.0,UT,Herriman,40.5363858,-112.0431319,Salt Lake County
1417,1417,50000.0,"1549 S 1000 W, Salt Lake City, UT 84104",2.0,1.0,365.0,84104.0,UT,Salt Lake City,40.7421816,-111.9192081,Salt Lake County
1418,1418,850000.0,"2241 E 6675 S, Cottonwood Heights, UT...",6.0,3.0,3050.0,,,,40.63006115,-111.82658111405092,Unknown
1419,1419,634999.0,"177 East Kimballfield Ln, Draper, UT 84020",3.0,3.0,3340.0,84020.0,UT,Draper,,,Salt Lake County
1420,1420,1699000.0,"15117 S 2700 W, Bluffdale, UT 84065",7.0,4.5,6049.0,84065.0,UT,Bluffdale,40.484176,-111.9578325,Salt Lake County
1421,1421,470000.0,"839 N 750 W, Provo, UT 84604",3.0,2.0,1820.0,84604.0,UT,Provo,40.248717,-111.671492,Utah County
1422,1422,435000.0,"3298 W Upper Huntly Way, West Jordan, UT 8...",4.0,2.5,2114.0,,,,,,Unknown
1423,1423,699000.0,"1756 West Fox Bay Drive, F103, Heber City, UT 84...",2.0,3.75,1028.0,,,,,,Unknown
1424,1424,489900.0,"4732 W. South Jordan Parkway, South Jordan,...",4.0,3.5,2336.0,,,,40.5623763,-111.9396211,Unknown
1425,1425,500000.0,"4961 S Jeremiah Dr, Salt Lake City, UT 84118",5.0,1.75,1886.0,84118.0,UT,Salt Lake City,,,Salt Lake County
1426,1426,799000.0,"751 N Homestead Dr., Midway, UT 84049",1.0,1.0,1734.0,84049.0,UT,Midway,40.5209603,-111.4910326,Wasatch County
1427,1427,949000.0,"4425 North Ridge View Way, Lehi, UT 84043",6.0,4.5,4501.0,84043.0,UT,Lehi,40.4430439,-111.8810751,Utah County
1428,1428,625000.0,"596 W 2200 N, Lehi, UT 84043",5.0,3.0,2600.0,84043.0,UT,Lehi,40.4149856,-111.8881569,Utah County
1429,1429,439900.0,"3692 W Sunrise Sky Ln, South Jordan, UT 84009",3.0,3.0,1737.0,84009.0,UT,South Jordan,,,Salt Lake County
